Timestamp,Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,"""ZUx - Cycle time",SKx - Closing force,"""SKs - Clamping force peak value",Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality,Rand
12/7/2021 9:26,106.098,81.521,6.084,2.84,75.62,907.3,922.5,116.6,107.2,148.1,909.4,8.98,18.59,4,0.753185617
12/7/2021 9:27,106.078,82.025,11.128,2.93,75.64,900.7,917.3,117.2,104.1,146.2,884.9,8.81,18.75,4,0.251121123
12/7/2021 9:28,106.282,81.329,6.968,3.25,74.82,909.9,928,122.3,105.2,146.4,906.4,8.8,18.77,2,0.819819887
12/7/2021 9:29,106.167,81.212,6.864,3.19,74.81,909.2,927.3,118.1,103.1,146.1,920.4,8.84,18.72,1,0.26622369
12/7/2021 9:30,106.037,81.485,6.084,2.87,75.66,905.5,921.2,114.8,105.1,146.9,895,8.88,18.68,4,0.433153575
12/7/2021 9:31,106.273,81.395,6.968,3.27,74.8,910.7,926.7,116,103.9,146.4,916.2,8.79,18.78,2,0.079797639
12/7/2021 9:32,106.096,81.221,6.968,3.17,74.82,912.1,928.4,118.4,105.2,145.3,923,8.85,18.72,2,0.74606413
12/7/2021 9:33,106.434,81.522,6.968,3.17,74.83,880,900.7,122,106,146.2,921.9,8.82,18.75,1,0.655780171
12/7/2021 9:39,106.262,81.432,6.968,3.22,74.81,886.3,904,121.1,106.4,146.7,913.1,8.81,18.75,2,0.831650469
12/7/2021 9:39,105.568,80.854,6.292,4.13,75.74,900.7,923,106.1,90.5,146.6,808.5,8.53,19.04,3,0.444188689
12/7/2021 9:40,106.2760142,81.058,6.864,3.22,74.82,885.0942138,919.9,113.9,106.4067486,148.1,933.1,8.81,18.71,1,0.17361417
12/7/2021 9:41,106.5119377,80.411,7.124,3.195730736,74.81,908.6,902.3813247,120.5,106.2,148.1,930.5,8.82,18.71,1,0.548477283
12/7/2021 9:42,105.449,81.058,7.124,3.17589273,74.81,901.6,935.9,113.9,104.3,148.1,874.6,8.81,18.71,1,0.459578923
12/7/2021 9:43,106.033,81.077,7.852,3.17,74.81,918.2,937.4,118.4,109,145.3,912.1,8.85,18.71,2,0.344655113
12/7/2021 9:44,105.792,81.144,6.292,3.55,75.75,892,916.4,110,100.9,146.4,841.7,8.59,18.97,3,0.96167083
12/7/2021 9:45,106.4648544,81.437,6.968,3.197084137,74.81,903.1,904,120.5,106.5303255,145.6,922.3,8.85,18.75,1,0.278324234
12/7/2021 9:46,106.194,81.242,6.864,3.25,74.82,916.9,935,113.3,103.2,145.9,904.5,8.78,18.79,2,0.310976511
12/7/2021 9:47,105.449,81.437,6.968,3.19395425,74.82,908.6,919.9,104.6,106.7,148.1,933.1,8.85,18.98,1,0.997807483
12/7/2021 9:48,106.349,81.349,6.968,3.17,74.83,909.6,928,113.6,104.6,145.6,913.5,8.81,18.75,2,0.101857973
12/7/2021 9:49,106.374,81.293,6.968,3.3,74.81,916.7,937.4,114.8,102.9,145.7,902.8,8.81,18.76,2,0.577510815
12/7/2021 10:29,106.517,81.426,6.968,3.13,74.82,882.6,900,118.1,108.1,146.7,916,8.81,18.76,2,0.1348574
12/7/2021 10:30,106.315,81.331,6.968,3.25,74.81,910.8,924.5,113.9,103.7,147.2,905,8.75,18.81,2,0.034623121
12/7/2021 10:31,106.138,82.007,11.128,2.95,75.66,901.6,917.9,117.8,102.5,146.1,883.2,8.81,18.76,4,0.87178325
12/7/2021 10:32,106.137,82.024,11.128,2.85,75.61,900.9,920.6,117.5,107.4,145.1,924.1,8.98,18.59,3,0.062544251
12/7/2021 10:33,105.991,81.289,6.292,3.3,75.76,889.8,914.4,118.1,106.9,145.7,895.9,8.77,18.8,3,0.390953945
12/7/2021 10:34,105.931,81.264,6.188,3.34,75.72,894.1,913.6,114.8,105.4,147.1,887.4,8.78,18.79,3,0.883389426
12/7/2021 10:35,106.223,81.337,6.968,3.26,74.81,913.1,927.1,113,102.9,145.3,912.6,8.77,18.8,2,0.542628474
12/7/2021 10:36,105.902,81.265,6.292,3.31,75.74,890.9,911.4,109.7,104.2,145.3,887.9,8.76,18.81,3,0.9905953
12/7/2021 10:36,106.448,81.341,6.864,3.17,74.83,880.8,897,121.1,104.9,149.9,929,8.86,18.71,1,0.247005621
12/7/2021 10:37,106.237,81.058,7.228,3.191239253,74.81,901.6,919.9,120.5,106.3198888,145.9,937.7,8.76,18.76,1,0.397671715
12/7/2021 10:38,106.093,82.043,11.128,3,75.67,901.8,919.1,112.4,101.9,146,894.3,8.9,18.67,4,0.196953383
12/7/2021 10:39,105.915,81.063,6.188,3.26,75.74,893.3,913.6,116,108.2,146.7,896.3,8.86,18.71,3,0.537438023
12/7/2021 10:52,106.2765834,81.437,6.968,3.18820761,74.82,919.1765961,938.2,120.5,106.4030235,146,882.3,8.81,18.89,1,0.423460746
12/7/2021 10:52,105.449,81.343,6.968,3.16,74.83,901.6,896.8,113.9,106.4860051,146,882.3,8.85,18.77,1,0.324951113
12/7/2021 10:53,105.902,81.471,6.864,3.16,74.83,901.6,904,127.3,106.3961406,145.8,926.5,8.68,18.75,1,0.874452144
12/7/2021 10:54,106.019,81.438,6.084,2.85,75.65,904.9,921.9,121.7,107.4,146.4,902.8,8.92,18.65,4,0.672171247
12/7/2021 10:55,106.25,81.39,6.968,3.22,74.84,916.9,936.5,113,101.9,147.2,919.4,8.82,18.74,2,0.851073542
12/7/2021 10:56,106.323,81.343,6.864,3.181642016,74.81,919.7276783,918.2,118.4,104.3,146.1,933.1,8.82,18.71,1,0.790377524
12/7/2021 10:57,106.066,81.207,6.864,3.19,74.8,907.9,923.9,119.6,106.2,145.9,917.3,8.83,18.73,1,0.27130046
12/7/2021 10:58,106.183,81.388,6.864,3.25,74.81,912,929.5,116.3,104,145.6,910.1,8.8,18.77,2,0.386231466
12/7/2021 10:59,139.897,82.054,11.128,2.97,75.61,901.4,917.9,114.8,102,145.6,877.2,8.86,18.71,4,0.362533826
12/7/2021 11:00,105.937,81.259,6.292,3.31,75.72,891.5,913.8,119.6,106.8,145.9,886.1,8.76,18.81,3,0.04808049
12/7/2021 11:01,106.097,81.316,6.968,3.22,74.79,913.1,927.8,117.2,105.5,147.6,915.2,8.84,18.72,2,0.217245136
12/7/2021 11:02,106.237,80.617,6.864,3.22,74.82,901.6,926.3,120.5,106.5502604,148.1,923.9,8.82,18.8,1,0.504354718
12/7/2021 11:18,106.136,82.105,11.128,2.92,75.61,900.7,916.2,115.7,104.7,145.5,918.2,8.97,18.6,4,0.471920533
12/7/2021 11:19,106.244,81.321,6.968,3.3,74.8,909.9,925.8,113,102.7,146,906.6,8.78,18.78,2,0.065958026
12/7/2021 11:20,106.127,82.122,11.128,2.99,75.64,900.7,916.2,113.6,103.5,145.8,872.4,8.78,18.79,4,0.501079487
12/7/2021 11:21,106.253,81.296,6.968,3.21,74.83,912.1,930.4,116.9,105.8,147,912,8.82,18.75,2,0.955530138
12/7/2021 11:22,105.944,80.411,6.864,3.2,74.82,908.6,896.8,127.3,106.42455,145.6,930.5,8.85,18.98,1,0.145029781
12/7/2021 11:23,106.323,80.617,6.864,3.82,74.81,919.577307,918.2,113.9,93.1,148.1,933.1,8.59,18.72,1,0.825557885
12/7/2021 11:24,106.4608372,80.411,6.864,3.2,74.83,908.6,935.9,120.5,88.9,147.6,917.5,8.85,18.75,1,0.68843182
12/7/2021 11:25,106.122,81.923,10.868,2.9,75.62,904,921.4,117.2,105.1,145.6,898.3,8.89,18.68,4,0.901207245
12/7/2021 11:26,105.519,80.789,6.292,4.92,75.75,894.6,917.1,104.9,85.3,147.3,816.8,8.54,19.03,3,0.658422486
12/7/2021 11:27,105.918,80.66,6.968,3.47,74.82,918.8,935,114.5,102.6,146.4,882.8,8.74,18.83,2,0.460554213
12/7/2021 11:28,106.4582322,81.343,6.864,3.2,74.83,885.2367504,938.2,127.3,88.9,146,930.5,8.8,18.98,1,0.950608344
12/7/2021 11:29,105.968,81.034,6.864,3.14,74.83,921.4,938.9,120.2,110.5,148.4,917.2,8.87,18.7,2,0.472068787
12/7/2021 11:34,105.87,80.84,6.968,3.23,74.83,918.8,935.8,119.6,108.3,145.9,923.6,8.86,18.71,2,0.152232279
12/7/2021 11:35,105.84,81.073,6.188,3.34,75.74,893.1,913.4,119.9,108.6,150.5,882.1,8.71,18.86,3,0.596504609
12/7/2021 11:36,105.711,81.099,6.292,3.65,75.73,894.1,917.5,111.2,97.4,146.1,828.8,8.56,19,3,0.039877366
12/7/2021 11:37,106.073,82.085,11.128,3.05,75.62,899.6,916.4,116.6,100.2,145.9,869.3,8.76,18.81,4,0.048581449
12/7/2021 11:38,106.323,81.027,6.864,3.22,74.82,920.0422807,919.9,120.5,88.9,147,926.5,8.83,18.76,1,0.423552417
12/7/2021 11:39,105.973,81.26,6.292,3.43,75.72,896.5,912.9,118.7,103.5,145.4,864.6,8.71,18.86,3,0.437652628
12/7/2021 11:40,106.206,81.226,6.968,3.23,74.8,906.8,926.3,115.4,104.8,146,913.5,8.79,18.78,2,0.06662416
12/7/2021 11:41,106.283,81.426,7.124,3.22,74.82,885.9,901.6,117.2,105,148.5,915.9,8.79,18.77,2,0.224386961
12/7/2021 11:42,106.46,81.547,6.968,3.19,74.83,882.8,900.1,115.1,103.6,145.4,926.6,8.83,18.74,2,0.634880448
12/7/2021 11:43,105.951,81.332,6.292,3.34,75.74,889.3,914,119.6,103.8,145.5,895.4,8.76,18.81,3,0.636716914
12/7/2021 11:44,106.142,81.38,6.188,2.87,75.64,904,920.4,119.3,107.5,144.9,917.4,9.01,18.56,4,0.345746189
12/7/2021 11:45,105.933,81.288,6.292,3.4,75.71,890.5,911.8,115.7,101.9,145.5,874.8,8.7,18.87,3,0.601772887
12/7/2021 12:29,106.106,81.445,6.084,2.9,75.62,904.6,920.6,117.5,105.2,145.5,902.4,8.96,18.6,4,0.628038003
12/7/2021 12:30,105.505,81.437,6.864,3.1895368,74.82,885.7451406,935.9,127.3,107.8,145.8,923.9,8.76,18.73,1,0.961060313
12/7/2021 12:31,105.631,80.983,6.292,4.23,75.75,900.9,920.8,105.5,90.2,145.9,835.2,8.58,18.99,3,0.962749215
12/7/2021 12:32,106.018,80.371,10.764,2.81,75.64,903.8,920.1,117.8,107.8,146.1,926.6,9.02,18.54,3,0.555357245
12/7/2021 12:33,106.445478,81.362,6.864,3.19786824,74.83,878.8438012,938.2,120.5,104.9,147,920.2,8.8,18.75,1,0.407310357
12/7/2021 12:34,106.13,81.941,11.024,2.87,75.61,900.9,918,121.4,106.5,145.1,910.5,8.94,18.62,4,0.021561403
12/7/2021 12:35,105.52,80.909,6.292,3.99,75.77,898.9,923.2,104.9,92.5,145.7,815.7,8.48,19.09,3,0.953416624
12/7/2021 12:36,106.371,81.413,6.968,3.17,74.83,883.7,901.1,115.1,105,147.6,921.8,8.82,18.75,1,0.539080221
12/7/2021 12:37,106.035,81.471,6.084,2.83,75.61,904.6,920.6,125.8,107.7,146.6,928.7,9.02,18.55,4,0.833906199
12/7/2021 12:38,106.327,81.356,6.968,3.27,74.83,910.7,927.5,111.2,102,145.8,903,8.78,18.79,2,0.951688029
12/7/2021 12:39,106.065,81.999,11.128,2.95,75.62,899.6,914.5,120.5,104,146.6,891.5,8.93,18.63,4,0.975849494
12/7/2021 12:40,106.114,81.97,11.128,2.96,75.66,900.5,917.5,116.6,103.6,145.7,880.7,8.84,18.73,4,0.619249948
12/7/2021 13:19,106.176,81.357,6.968,3.21,74.81,910.7,926.5,118.7,106.4,145.4,904.2,8.82,18.74,2,0.731354952
12/7/2021 13:20,106.112,81.383,6.188,2.88,75.65,905.1,921.4,122,106.1,146.4,908.5,8.95,18.62,4,0.756007067
12/7/2021 13:21,106.021,81.423,6.136,2.87,75.62,904.4,920.3,119.9,106.3,145.4,889.1,8.87,18.69,4,0.637122957
12/7/2021 13:22,106.264,81.349,6.968,3.26,74.81,908.4,926,115.4,104.2,145.8,909.3,8.81,18.76,2,0.922361846
12/7/2021 13:23,106.097,82.023,10.972,2.95,75.62,900,918.4,114.8,104.1,145.3,885,8.87,18.7,4,0.977622885
12/7/2021 13:24,106.103,81.508,6.24,2.79,75.65,906.4,923.2,118.1,109.9,144.9,926.4,9.06,18.51,4,0.270876249
12/7/2021 13:25,105.672,81.043,6.292,3.82,75.76,896.3,916.4,116.3,97.7,148.6,844.8,8.62,18.95,3,0.208267828
12/7/2021 13:26,106.037,81.193,6.968,3.17,74.81,908.4,925.6,115.7,105.9,146.2,917.7,8.85,18.71,2,0.953772731
12/7/2021 13:27,106.4661401,81.471,6.864,3.22,74.83,885.6442597,902.8212686,120.5,106.7,145.6,917.5,8.8,18.75,1,0.038993779
12/7/2021 13:28,106.233,81.249,6.968,3.19,74.8,916.6,934.3,118.1,105.3,145.4,905.8,8.84,18.73,2,0.435025409
12/7/2021 13:28,106.133,81.414,6.084,2.89,75.65,905.5,920.3,120.8,106.9,146.2,901.6,8.88,18.69,4,0.129277327
12/7/2021 13:29,105.938,81.13,6.24,3.35,75.74,894.6,911,116.6,105.2,146.1,881.5,8.75,18.81,3,0.866097024
12/7/2021 13:51,106.111,81.562,6.136,2.91,75.62,905.5,920.8,114.5,105.9,145.9,893.1,8.86,18.71,4,0.853995925
12/7/2021 13:52,121.383,81.155,7.852,3.17,74.83,917.9,936.5,121.4,106.9,145.9,915.6,8.88,18.69,2,0.63270735
12/7/2021 13:53,106.101,81.394,6.188,2.89,75.66,904.4,921,113.9,106.2,145.5,894.7,8.87,18.7,4,0.039124252
12/7/2021 13:54,106.162,81.452,6.084,2.88,75.66,902.7,918,115.1,106.2,147.3,913.4,8.97,18.6,4,0.278224567
12/7/2021 13:55,123.432,81.973,11.128,2.98,75.64,900.5,918.4,111.5,102.5,145.4,901.6,8.94,18.62,4,0.119342111
12/7/2021 13:56,106.2738533,81.402,6.864,3.82,74.82,920.3128821,938.2,113.9,104.9,147.6,874.6,8.82,18.77,1,0.120476501
12/7/2021 13:57,106.294,81.336,6.864,3.23,74.8,909.4,927.8,115.7,103.8,145.6,911.2,8.83,18.74,2,0.416492224
12/7/2021 13:58,106.497,81.338,6.968,3.18,74.82,912.1,925.8,122,105.2,146.3,913.7,8.83,18.74,2,0.971989889
12/7/2021 13:59,106.33,81.503,6.968,3.24,74.82,912.1,930,116.9,104,145.7,906.2,8.81,18.76,2,0.964647052
12/7/2021 14:00,105.121,79.593,6.292,3.29,75.73,895.3,915.6,114.8,107.1,146.8,896.4,8.77,18.8,3,0.113705081
12/7/2021 14:00,106.4542176,81.402,6.864,3.16,74.83,901.6,896.8,107.3,88.9,146.7,920.2,8.84,18.77,1,0.737907383
12/7/2021 14:01,106.282,81.385,6.864,3.2,74.83,913.4,930,119,104.7,145.8,917.7,8.81,18.76,2,0.959473303
12/7/2021 14:20,106.175,81.294,6.968,3.18,74.81,911.4,928.2,118.4,106.1,145.4,927.1,8.88,18.69,2,0.69553721
12/7/2021 14:21,106.253,81.357,6.968,3.19,74.82,883,899.4,117.5,105.7,145.9,915,8.79,18.78,2,0.669706923
12/7/2021 14:22,105.902,81.027,6.968,3.183856833,74.82,903.1,935.9,118.4,107.8,145.9,930.5,8.83,18.77,1,0.553021608
12/7/2021 14:23,105.505,81.362,6.864,3.193339617,74.83,903.1,902.4669277,120.5,107.3,145.8,933.1,8.84,18.77,1,0.860923517
12/7/2021 14:24,106.358,81.445,6.968,3.19,74.81,882.1,900,115.1,104.6,145.4,931,8.88,18.68,2,0.248501435
12/7/2021 14:25,105.975,80.897,6.864,3.13,74.81,920.4,937.8,120.2,109,146.1,918.8,8.87,18.7,2,0.260981899
12/7/2021 14:26,106.369,81.415,6.864,3.26,74.81,918,937.8,114.2,103.4,146.3,912.4,8.8,18.76,2,0.853206859
12/7/2021 14:27,106.041,81.561,6.084,2.9,75.61,906.8,922.3,119.6,106.7,145.9,896.9,8.94,18.63,4,0.2522856
12/7/2021 14:28,106.4642729,80.411,6.864,3.189914086,74.82,908.6,918.2,120.5,106.486451,148.1,882.3,8.76,18.77,1,0.42257816
12/7/2021 14:29,106.2758571,80.617,6.864,4.08,74.82,901.6,918.2,113.9,106.7,147,930.5,8.84,18.77,1,0.723667021
12/7/2021 14:30,106.112,82.072,11.128,2.96,75.63,901.8,916.4,114.5,103.7,145.8,899.2,8.83,18.73,4,0.679036931
12/7/2021 14:31,106.075,81.464,6.084,2.86,75.64,903.5,919.9,119.6,105.6,145.2,897.3,8.91,18.66,4,0.838250957
12/7/2021 14:37,105.781,80.99,6.292,3.46,75.74,891.8,918.6,118.4,104.9,146.3,868.1,8.74,18.83,3,0.676450202
12/7/2021 14:37,105.944,81.437,6.864,3.16,74.83,885.2521912,918.2,120.5,88.9,146,937.7,8.59,18.76,1,0.792871462
12/7/2021 14:38,106.053,82.073,11.128,2.89,75.61,904.2,920.1,122,106,145.4,910.2,8.93,18.64,4,0.667767537
12/7/2021 14:39,106.2741465,80.617,6.968,3.16,74.81,908.6,919.9,120.5,106.3702384,147,930.5,8.84,18.71,1,0.459497935
12/7/2021 14:40,106.297,81.409,6.968,3.17,74.81,884.3,901.1,121.4,106.4,145.8,928.1,8.85,18.71,1,0.740587088
12/7/2021 14:41,106.237,81.362,6.864,3.16,74.83,879.3233101,901.9444552,104.6,107.8,147,882.3,8.81,18.77,1,0.624089165
12/7/2021 14:42,105.944,80.411,7.124,3.182186777,74.82,908.6,918.2,120.5,93.1,147.6,937.7,8.68,18.8,1,0.541848303
12/7/2021 14:43,106.09,82.074,11.128,3.01,75.64,900.5,916.4,112.7,102.2,145.4,876.2,8.8,18.76,4,0.183981772
12/7/2021 14:44,105.842,81.082,6.188,3.37,75.76,894.2,917.1,114.5,105.8,148.3,881.3,8.74,18.83,3,0.602077951
12/7/2021 14:45,106.082,81.393,6.084,2.88,75.65,906.2,920.1,120.2,106.5,146,916.5,9.04,18.53,4,0.718696425
12/7/2021 14:46,105.956,81.194,6.188,3.32,75.71,890.7,911.4,114.2,104.2,145.6,889.6,8.77,18.8,3,0.02375199
12/7/2021 14:47,104.929,79.129,7.956,3.16,74.81,911.8,928.6,123.5,110.1,146.8,906.8,8.84,18.73,2,0.392716485
12/7/2021 15:17,106.097,81.457,6.084,2.87,75.62,904.6,919.3,116.3,106,145.9,908.7,8.99,18.57,4,0.99716638
12/7/2021 15:18,106.097,82.04,11.232,2.98,75.63,900,917.5,113.6,102.1,146.7,881.8,8.79,18.77,4,0.364170371
12/7/2021 15:19,105.858,81.277,6.24,3.31,75.73,890.5,914.2,116.3,107.4,145.3,894.4,8.71,18.85,3,0.181416852
12/7/2021 15:20,105.916,81.258,6.24,3.28,75.74,891.1,915.1,118.4,106.9,147.1,903.6,8.81,18.76,3,0.954603036
12/7/2021 15:21,106.169,81.143,7.332,3.11,74.81,921.9,938.7,118.7,110.2,145.3,927.2,8.91,18.66,2,0.286827991
12/7/2021 15:22,106.104,82.016,11.128,2.91,75.62,900.7,917.1,116,104.4,145.8,894.6,8.89,18.68,4,0.218258657
12/7/2021 15:23,106.216,81.33,6.968,3.22,74.8,917.5,936.7,114.5,103,146.3,914.2,8.83,18.73,2,0.895634534
12/7/2021 15:24,105.746,81.104,6.292,3.34,75.74,890.2,912.3,118.1,108.1,146.8,892.4,8.75,18.82,3,0.764435732
12/7/2021 15:25,106.136,81.396,6.968,3.3,74.8,907,923.9,113.6,102.7,145.7,906,8.77,18.8,2,0.985856535
12/7/2021 15:26,106.105,81.219,6.968,3.19,74.8,910.3,927.5,120.2,104.1,145.2,919.5,8.85,18.72,1,0.679732199
12/7/2021 15:27,105.854,81.273,6.292,3.33,75.76,892.8,915.6,117.5,106.8,146,893.4,8.82,18.74,3,0.760953473
12/7/2021 15:28,106.211,81.356,6.968,3.19,74.81,913.2,929.3,116.6,104.9,145.6,921.9,8.82,18.75,2,0.977523832
12/7/2021 15:33,106.07,81.291,6.188,3.31,75.72,887.6,912,119.6,108.9,146.8,894.9,8.81,18.76,3,0.387593462
12/7/2021 15:34,105.916,81.256,6.24,3.34,75.75,893.3,913.2,117.5,105,146.3,896.8,8.79,18.78,3,0.053465928
12/7/2021 15:35,106.098,81.256,6.968,3.19,74.83,908.8,927.6,125.2,107.3,146.6,915.9,8.78,18.79,2,0.321991592
12/7/2021 15:36,119.493,82.073,11.128,2.95,75.63,900.3,917.3,116.3,104.8,145.3,892.2,8.9,18.66,4,0.376693025
12/7/2021 15:37,106.2726835,81.362,6.968,3.16,74.82,885.11522,935.9,118.4,107.8,147.6,926.5,8.85,18.75,1,0.920428639
12/7/2021 15:38,106.232,81.26,6.864,3.2,74.83,911.6,928.6,117.2,104.7,146.3,910.2,8.81,18.75,2,0.797391246
12/7/2021 15:39,106.235,81.328,6.968,3.23,74.83,912.5,928.7,115.1,103.3,145.8,906,8.78,18.79,2,0.022988893
12/7/2021 15:40,106.06,82.069,11.128,2.98,75.65,901.1,917.7,110.9,101.5,146.5,880.5,8.81,18.75,4,0.249460851
12/7/2021 15:41,106.125,81.55,6.136,2.89,75.63,905.9,922.7,120.5,106.1,145.8,915.9,9.04,18.53,4,0.053926362
12/7/2021 15:42,106.134,81.339,6.968,3.25,74.83,911.6,925.4,109.7,102.2,147.8,915.5,8.85,18.71,2,0.257610029
12/7/2021 15:43,106.079,82.099,10.868,2.88,75.65,902.2,919.9,118.1,105.7,146.1,887.6,8.91,18.66,4,0.642256829
12/7/2021 15:44,105.787,81.229,6.292,3.31,75.76,892.4,913.1,120.2,108.3,147,890.7,8.73,18.84,3,0.366625284
12/7/2021 16:16,106.323,81.162,7.124,4.08,74.81,885.0550528,904,127.3,93.1,147.6,917.5,8.8,18.89,1,0.976734256
12/7/2021 16:17,106.243,81.431,6.968,3.2,74.83,912.1,929.3,117.8,105.9,146.4,914.3,8.87,18.69,2,0.213329531
12/7/2021 16:18,106.03,82.067,11.128,2.98,75.64,901.2,917.3,116.6,103.8,146.8,871,8.75,18.82,4,0.698111319
12/7/2021 16:19,105.95,81.196,6.188,3.32,75.75,890.9,912.1,118.7,107.2,146.1,893.1,8.77,18.79,3,0.847302844
12/7/2021 16:20,111.029,82.054,11.128,3.01,75.61,902,920.1,117.5,103.3,149,882.5,8.83,18.74,4,0.21800266
12/7/2021 16:21,105.505,81.471,7.228,3.190686026,74.82,879.4793766,926.3,113.9,104.3,147,933.1,8.84,18.89,1,0.67801202
12/7/2021 16:22,106.096,82.005,11.128,2.92,75.64,903.1,920.4,115.7,105.9,146.9,891.4,8.85,18.71,4,0.380894844
12/7/2021 16:23,105.849,81.262,6.188,3.27,75.74,893.1,911.4,128.5,109.7,146.5,910,8.84,18.73,3,0.193950184
12/7/2021 16:23,106.099,81.397,6.084,2.86,75.61,904.8,920.4,121.1,108.4,147.8,898.5,8.88,18.69,4,0.988807894
12/7/2021 16:24,106.02,82.056,11.128,2.92,75.59,901.4,915.8,114.5,104.7,146.6,896.3,8.87,18.7,4,0.711405514
12/7/2021 16:25,105.505,81.362,6.864,3.2,74.82,885.846167,895.3,107.3,106.4282503,148.1,922.3,8.85,18.73,1,0.583554004
12/7/2021 16:26,106.4704957,81.362,7.124,3.184944029,74.83,885.2382244,902.0833827,113.9,104.9,147,923.9,8.85,18.8,1,0.202915102
12/7/2021 16:32,106.4587629,81.162,6.864,3.2,74.83,919.9132002,902.3395082,120.5,88.9,145.9,937.7,8.68,18.71,1,0.787991961
12/7/2021 16:33,105.758,80.864,6.968,3.23,74.81,900.9,915.5,116.6,104.1,146.4,918.6,8.78,18.78,2,0.732242647
12/7/2021 16:34,135.454,80.897,6.864,3.11,74.81,920.8,939.1,121.1,109,146.4,912.6,8.87,18.7,2,0.232059042
12/7/2021 16:35,106.108,81.212,6.968,3.14,74.83,910.7,926.9,122.9,104.9,146.3,916,8.85,18.71,2,0.850081455
12/7/2021 16:36,106.2731004,81.402,7.228,3.16,74.81,908.6,926.3,120.5,88.9,145.9,933.1,8.82,18.73,1,0.284336412
12/7/2021 16:37,105.934,81.115,6.292,3.34,75.73,890.9,912,117.2,106.3,146.9,881,8.75,18.82,3,0.835561674
12/7/2021 16:38,105.626,80.978,6.188,3.71,75.71,892.6,910.3,116.6,96.8,147.4,829.9,8.6,18.97,3,0.312257699
12/7/2021 16:39,105.97,81.279,6.292,3.38,75.73,895,913.8,110.3,102.9,145.6,875.1,8.67,18.9,3,0.431595956
12/7/2021 16:40,106.028,81.21,6.968,3.18,74.8,912.1,926.5,115.7,105.1,146.9,921.9,8.84,18.73,2,0.320251109
12/7/2021 16:41,105.797,80.802,6.864,3.2,74.8,917.3,936.5,117.8,107.8,145.5,921.8,8.86,18.71,2,0.788732369
12/7/2021 16:42,105.944,80.411,6.864,4.08,74.81,919.3508019,938.2,118.4,106.4787355,147,874.6,8.85,18.75,1,0.424338623
12/7/2021 16:42,106.196,81.317,6.968,3.23,74.81,913.4,929.1,117.5,107.5,145.9,913,8.8,18.77,2,0.84226436
12/15/2021 7:38,105.683,80.955,6.292,4.06,75.76,901.6,923.9,109.4,92.4,146.7,858.1,8.67,18.9,3,0.954672923
12/15/2021 7:39,105.987,81.123,6.968,3.14,74.8,909.9,925.2,119,105.4,145.2,928.2,8.89,18.68,2,0.338635066
12/15/2021 7:40,106.04,81.006,6.968,3.13,74.82,920.1,937.4,127.3,111.8,145.9,925.9,8.9,18.66,2,0.995828237
12/15/2021 7:40,106.073,81.266,6.968,3.2,74.8,908.1,925.8,123.8,105.6,146.5,911.8,8.8,18.76,2,0.628402222
12/15/2021 7:41,106.424,81.382,6.968,3.2,74.83,883,897.7,119.3,104.8,145.2,921.1,8.81,18.75,1,0.842630837
12/15/2021 7:42,106.4764082,81.058,6.864,3.186532341,74.83,901.6,919.9,113.9,104.3,148.1,930.5,8.82,18.72,1,0.091601153
12/15/2021 7:43,106.478,81.362,6.968,3.22,74.82,879.1,895.3,120.5,104.3,145.6,917.5,8.8,18.77,1,0.221787828
12/15/2021 7:44,105.754,81.058,6.292,3.52,75.77,893.3,914.9,111.2,102.9,146.9,873.6,8.69,18.88,3,0.85414824
12/15/2021 7:45,106.027,81.94,11.128,2.93,75.64,903.6,918.8,113.6,104.5,146.5,886.5,8.89,18.67,4,0.998414222
12/15/2021 7:46,105.871,80.799,6.916,3.19,74.81,915.8,933.7,121.7,107.3,146.1,916.5,8.87,18.7,2,0.228858939
12/15/2021 7:47,105.944,81.402,6.864,4.08,74.81,879.4116568,904,118.4,93.1,146.1,923.9,8.8,18.73,1,0.572399126
12/15/2021 7:48,106.2759371,81.058,6.864,3.22,74.83,903.1,938.2,118.4,104.9,146,930.5,8.8,18.72,1,0.290167031
12/15/2021 7:51,106.2741178,81.402,7.124,3.82,74.81,880.3883548,919.9,120.5,104.9,147,923.9,8.68,18.89,1,0.916559725
12/15/2021 7:52,105.934,81.229,6.292,3.34,75.71,889.3,914.9,123.5,109.4,147.7,892.6,8.76,18.8,3,0.014437646
12/15/2021 7:53,106.2751909,80.617,6.864,3.16,74.83,919.9111724,919.9,120.5,107.3,145.8,920.2,8.81,18.72,1,0.190386254
12/15/2021 7:54,107.379,81.944,10.972,2.86,75.62,901.2,918.2,116.6,106.7,145.9,904.6,8.96,18.6,3,0.108000506
12/15/2021 7:55,106.309,81.327,6.968,3.27,74.82,911.4,928,119.6,103.7,145.6,907.9,8.76,18.81,2,0.923905269
12/15/2021 7:56,106.4738538,81.058,6.864,3.190188852,74.81,879.0866464,896.8,113.9,104.3,146,922.3,8.85,18.75,1,0.16008696
12/15/2021 7:57,106.074,82.078,11.128,2.89,75.65,903.3,920.1,120.5,106.1,145.1,904.8,8.93,18.64,4,0.074478623
